3.167114165733512898e+00,5.750037804878493919e-01,4.401630510228552451e-01,6.629859434675091645e-01,5.119369984547075259e-01,2.120382349782096831e+00,1.547569776360798510e+00,1.690974573762634714e+00,7.477495412019002918e-01
7.184383860241702058e-01,1.815986582614979306e-01,9.831911269532843389e-02,1.548498146682194820e-01,1.592726355478236155e-01,4.674578196646154149e-01,3.698040672471025192e-01,3.802165157161337961e-01,1.624589986709000788e-01
3.331178383073428506e+00,6.255794832775921632e-01,4.649515565415326956e-01,7.118286475404631553e-01,5.217426865408993919e-01,2.236639210185463078e+00,1.644548586523484790e+00,1.801737275135005811e+00,7.882570957732746297e-01
1.921591925320405458e+00,3.206333249831110899e-01,2.605493519027481386e-01,4.138086769305677759e-01,2.834359940809035860e-01,1.299010129777223854e+00,9.689722507255907891e-01,1.033538805841669461e+00,4.812866936875388468e-01
2.680306784585579027e+00,4.679660253684731486e-01,3.824618230765080562e-01,5.574595382461465798e-01,4.275796079964335750e-01,1.795501078893262159e+00,1.305730515453585650e+00,1.425793409362599018e+00,6.341958780402012774e-01
2.387271029348114304e+00,4.450319725834673834e-01,3.348175314747218745e-01,4.911615972600131275e-01,3.366740176035724064e-01,1.596651017728822675e+00,1.167896004464511028e+00,1.289900698685018776e+00,5.704442338258282064e-01
4.954928302514577609e+00,9.135145535741291400e-01,6.940524859476610020e-01,1.018339861874995922e+00,7.834518946251363136e-01,3.334715010074784214e+00,2.443358859984555043e+00,2.666919242255095579e+00,1.175669211345094611e+00
2.858660305168246207e+00,5.071626674153895120e-01,3.946524937973083791e-01,6.168582571592634567e-01,4.733138730799466010e-01,1.924387829466414734e+00,1.397714569512567673e+00,1.558155630764432198e+00,6.898090827171698969e-01
5.448993174658880523e-06,8.247313089320075508e-02,6.176488567494428095e-01,2.739713844284928645e-02,5.195234658044261405e-02,5.897557995659909251e-06,8.368669373478345927e-03,5.376600221404070467e-06,2.440499729250469318e-01
