# No improvement run 3, Ratio: -1.705511e+00
1.000504,0.964870,1.092214,0.958359
1.006163,0.999527,0.995898,0.999840
0.999902,0.982852,0.968353,1.036790
1.000911,1.050268,0.947791,1.000784

# No improvement run 3, Ratio: -3.670742e-01
1.000504,0.931897,1.088231,0.980945
0.998086,0.999527,0.999978,0.999840
0.999902,1.009913,0.973551,1.016376
1.000911,1.058765,0.944019,1.000784

# No improvement run 3, Ratio: -1.522532e-01
1.000504,0.937399,1.080258,0.981967
1.000011,0.999527,1.001270,0.999840
0.999902,1.011059,0.972717,1.017812
1.000911,1.053287,0.945845,1.000784

# No improvement run 3, Ratio: -1.420539e-01
1.000504,0.946290,1.070796,0.983637
0.998970,0.999527,1.002881,0.999840
0.999902,1.011939,0.971764,1.017160
1.000911,1.043748,0.955320,1.000784

# No improvement run 3, Ratio: -1.302755e-01
1.000504,0.958706,1.057227,0.984581
0.999748,0.999527,1.001929,0.999840
0.999902,1.006302,0.979145,1.015503
1.000911,1.036621,0.962716,1.000784

# No improvement run 3, Ratio: -1.189676e-01
1.000504,0.966307,1.049995,0.984118
0.999606,0.999527,1.002004,0.999840
0.999902,1.004530,0.980326,1.016225
1.000911,1.030617,0.968651,1.000784

# No improvement run 3, Ratio: -1.211342e-01
1.000504,0.972245,1.043916,0.984431
0.999740,0.999527,1.001861,0.999840
0.999902,1.002661,0.982777,1.015817
1.000911,1.026585,0.972489,1.000784

# No improvement run 3, Ratio: -1.116789e-01
1.000504,0.983120,1.029689,0.987666
0.999686,0.999527,1.001910,0.999840
0.999902,1.000743,0.987671,1.012653
1.000911,1.017604,0.981681,1.000784

# No improvement run 3, Ratio: -1.103768e-01
1.000504,0.985424,1.026840,0.988230
0.999667,0.999527,1.001939,0.999840
0.999902,1.000195,0.988767,1.012121
1.000911,1.015851,0.983435,1.000784

# No improvement run 3, Ratio: -1.109252e-01
1.000504,0.985971,1.025902,0.988585
0.999661,0.999527,1.001952,0.999840
0.999902,1.000221,0.989079,1.011775
1.000911,1.015267,0.984023,1.000784

# No improvement run 3, Ratio: -1.113548e-01
1.000504,0.986211,1.025579,0.988683
0.999649,0.999527,1.001977,0.999840
0.999902,1.000150,0.989223,1.011688
1.000911,1.015065,0.984219,1.000784

# No improvement run 3, Ratio: -1.107989e-01
1.000504,0.986445,1.025179,0.988865
0.999666,0.999527,1.001920,0.999840
0.999902,1.000149,0.989442,1.011487
1.000911,1.014849,0.984440,1.000784

# No improvement run 3, Ratio: -1.111099e-01
1.000504,0.986757,1.024791,0.988936
0.999671,0.999527,1.001955,0.999840
0.999902,1.000016,0.989628,1.011411
1.000911,1.014673,0.984613,1.000784

# No improvement run 3, Ratio: -1.108031e-01
1.000504,0.986988,1.024469,0.989019
0.999646,0.999527,1.001954,0.999840
0.999902,0.999977,0.989756,1.011323
1.000911,1.014475,0.984795,1.000784

# No improvement run 3, Ratio: -1.152670e-01
1.000504,0.987244,1.024061,0.989135
0.999699,0.999527,1.001958,0.999840
0.999902,0.999947,0.989900,1.011203
1.000911,1.014258,0.985038,1.000784

# No improvement run 3, Ratio: -1.121104e-01
1.000504,0.987389,1.023777,0.989295
0.999650,0.999527,1.001961,0.999840
0.999902,0.999885,0.990124,1.011061
1.000911,1.014183,0.985128,1.000784

# No improvement run 3, Ratio: -1.115178e-01
1.000504,0.987537,1.023388,0.989550
0.999665,0.999527,1.001947,0.999840
0.999902,0.999969,0.990313,1.010794
1.000911,1.013953,0.985328,1.000784

# No improvement run 3, Ratio: -1.131069e-01
1.000504,0.987754,1.022888,0.989825
0.999651,0.999527,1.001966,0.999840
0.999902,0.999904,0.990622,1.010548
1.000911,1.013775,0.985492,1.000784

# No improvement run 3, Ratio: -1.133124e-01
1.000504,0.987851,1.022746,0.989879
0.999634,0.999527,1.001976,0.999840
0.999902,0.999999,0.990614,1.010475
1.000911,1.013622,0.985663,1.000784

# No improvement run 3, Ratio: -1.125670e-01
1.000504,0.988087,1.022641,0.989748
0.999692,0.999527,1.001905,0.999840
0.999902,0.999894,0.990588,1.010606
1.000911,1.013449,0.985835,1.000784

# No improvement run 3, Ratio: -1.114340e-01
1.000504,0.988335,1.022434,0.989710
0.999672,0.999527,1.001940,0.999840
0.999902,0.999771,0.990676,1.010632
1.000911,1.013353,0.985933,1.000784

# No improvement run 6, Ratio: -1.114340e-01
1.000504,0.988335,1.022434,0.989710
0.999672,0.999527,1.001940,0.999840
0.999902,0.999771,0.990676,1.010632
1.000911,1.013353,0.985933,1.000784

# No improvement run 9, Ratio: -1.114340e-01
1.000504,0.988335,1.022434,0.989710
0.999672,0.999527,1.001940,0.999840
0.999902,0.999771,0.990676,1.010632
1.000911,1.013353,0.985933,1.000784

# No improvement run 3, Ratio: -1.115472e-01
1.000504,0.988316,1.022412,0.989753
0.999661,0.999527,1.001941,0.999840
0.999902,0.999819,0.990664,1.010597
1.000911,1.013330,0.985957,1.000784

# No improvement run 3, Ratio: -1.113994e-01
1.000504,0.988736,1.021982,0.989768
0.999674,0.999527,1.001929,0.999840
0.999902,0.999644,0.990846,1.010584
1.000911,1.013070,0.986216,1.000784

# No improvement run 3, Ratio: -1.120911e-01
1.000504,0.988904,1.021681,0.989890
0.999664,0.999527,1.001945,0.999840
0.999902,0.999538,0.991081,1.010460
1.000911,1.013013,0.986289,1.000784

# No improvement run 3, Ratio: -1.129171e-01
1.000504,0.989009,1.021533,0.989927
0.999662,0.999527,1.001955,0.999840
0.999902,0.999468,0.991161,1.010442
1.000911,1.012981,0.986311,1.000784

# No improvement run 3, Ratio: -1.135361e-01
1.000504,0.989026,1.021481,0.989967
0.999651,0.999527,1.001942,0.999840
0.999902,0.999472,0.991194,1.010412
1.000911,1.012946,0.986357,1.000784

# No improvement run 3, Ratio: -1.132335e-01
1.000504,0.989251,1.021046,0.990170
0.999655,0.999527,1.001961,0.999840
0.999902,0.999443,0.991424,1.010196
1.000911,1.012753,0.986541,1.000784

# No improvement run 6, Ratio: -1.132335e-01
