# No improvement run 3, Ratio: -1.845706e-01
0.985015,1.013722,1.000572,1.001263
0.999256,0.999901,1.003177,0.998236
1.015775,0.999742,1.000854,0.984186

# No improvement run 6, Ratio: -2.331625e-01
1.000522,0.987192,0.995969,1.016878
0.985015,1.013722,1.000572,1.001263
0.999256,0.999901,1.003177,0.998236
1.015775,0.999742,1.000854,0.984186

# No improvement run 9, Ratio: -2.331625e-01
1.000522,0.987192,0.995969,1.016878
0.985015,1.013722,1.000572,1.001263
0.999256,0.999901,1.003177,0.998236
1.015775,0.999742,1.000854,0.984186

# No improvement run 3, Ratio: -2.321272e-01
1.000522,0.987263,0.995992,1.016798
0.985113,1.013668,1.000572,1.001217
0.999256,0.999901,1.003143,0.998257
1.015669,0.999742,1.000854,0.984300

# No improvement run 3, Ratio: -2.315876e-01
1.000522,0.987363,0.995994,1.016678
0.985232,1.013555,1.000572,1.001196
0.999256,0.999901,1.003134,0.998280
1.015550,0.999742,1.000854,0.984417

# No improvement run 6, Ratio: -2.315876e-01
1.000522,0.987363,0.995994,1.016678
0.985232,1.013555,1.000572,1.001196
0.999256,0.999901,1.003134,0.998280
1.015550,0.999742,1.000854,0.984417

# No improvement run 9, Ratio: -2.315876e-01
1.000522,0.987363,0.995994,1.016678
0.985232,1.013555,1.000572,1.001196
0.999256,0.999901,1.003134,0.998280
1.015550,0.999742,1.000854,0.984417

# No improvement run 12, Ratio: -2.315876e-01
1.000522,0.987363,0.995994,1.016678
0.985232,1.013555,1.000572,1.001196
0.999256,0.999901,1.003134,0.998280
1.015550,0.999742,1.000854,0.984417

